id,dt,age,platform,state_id,monthly_cost,commission_rate,gender,session_time,membership_level,household_income,has_sale
507,2023-01-31,18,mobile,44,59.87,0.1,M,1187,Bronze,60666.16,0
2225,2023-02-10,42,,49,103.99,0.1,M,763,Platinum,10000.0,0
9581,2023-02-13,18,mobile,4,161.84,0.1,M,701,Bronze,21714.35,0
9707,2023-02-14,50,desktop,47,186.2,0.1,F,1035,Silver,12702.27,0
6515,2023-01-14,50,mobile,26,187.44,0.1,F,1179,Bronze,17054.68,0
9681,2023-01-13,31,desktop,28,201.01,0.1,M,3215,Platinum,21284.11,1
7395,2023-01-05,39,mobile,43,159.83,0.1,F,770,Bronze,36414.38,0
4836,2023-01-14,18,mobile,36,194.21,0.1,M,1835,Bronze,15139.44,0
6955,2023-01-22,32,mobile,12,187.8,0.1,M,1083,Bronze,20934.24,0
6371,2023-01-18,37,mobile,23,169.85,0.1,M,288,Bronze,15720.38,0
7249,2023-01-03,43,desktop,12,188.6,0.1,F,2033,Silver,24752.24,0
5596,2023-01-16,27,mobile,13,180.62,0.1,M,112,Silver,89194.7,0
1005,2023-01-23,43,mobile,4,130.72,0.1,F,1672,Bronze,15910.06,0
7427,2023-01-06,20,mobile,14,188.92,0.1,M,3089,Bronze,20537.63,0
4969,2023-02-11,40,desktop,0,184.43,0.1,M,3154,Bronze,59828.67,1
7279,2023-01-11,45,mobile,35,170.08,0.1,F,1955,Bronze,51582.15,0
3814,2023-01-13,34,desktop,36,199.04,0.1,M,2323,Silver,21270.65,0
4024,2023-02-07,37,mobile,35,174.88,0.1,M,1794,Bronze,18822.89,0
1040,2023-02-06,24,mobile,23,115.69,0.1,M,1754,Silver,14830.53,0
4973,2023-01-29,34,desktop,49,210.31,0.1,M,492,Bronze,70006.79,0
9675,2023-01-18,18,mobile,5,202.49,0.1,M,1947,Bronze,19259.55,0
7970,2023-01-02,56,desktop,13,187.02,0.1,F,285,Silver,20023.69,0
7841,2023-01-13,32,mobile,19,222.61,0.1,M,206,Bronze,24130.73,0
9770,2023-01-02,20,mobile,49,163.16,0.1,M,2032,Silver,15129.81,0
2129,2023-02-12,43,mobile,34,143.37,0.1,F,3393,Bronze,15825.08,0
5631,2023-01-17,41,mobile,37,190.9,0.1,M,482,Silver,20381.11,0
232,2023-01-19,44,mobile,12,127.28,0.1,M,1256,Platinum,10000.0,0
2996,2023-02-04,33,mobile,49,81.83,0.1,M,616,Gold,17786.11,0
1490,2023-01-30,25,,13,166.59,0.1,M,2823,Bronze,19052.38,0
7044,2023-01-02,33,mobile,5,177.2,0.1,M,2366,Silver,15630.5,0
2070,2023-01-17,45,desktop,36,32.55,0.1,F,1953,,32323.03,1
6701,2023-01-30,27,mobile,41,177.17,0.1,M,2402,Silver,36065.41,0
163,2023-02-05,33,,36,197.74,0.1,M,1117,Bronze,50680.81,0
9201,2023-01-10,35,,17,165.65,0.1,M,941,Bronze,55235.55,1
6601,2023-01-04,38,desktop,35,179.93,0.1,M,2975,Bronze,56753.24,1
7374,2023-02-06,43,mobile,13,186.36,0.1,M,149,,18819.19,0
8615,2023-02-01,37,mobile,26,187.58,0.1,M,411,Bronze,11312.16,1
7703,2023-01-01,54,mobile,13,203.87,0.1,F,2258,Bronze,15533.01,0
1687,2023-01-30,36,desktop,12,68.08,0.1,F,125,Silver,18952.41,1
2642,2023-01-04,18,desktop,49,30.0,0.1,M,3532,Bronze,26643.02,1
3080,2023-01-21,33,,44,91.7,0.1,M,2959,Gold,15236.14,0
975,2023-01-09,35,mobile,50,141.01,0.1,M,1760,Bronze,17361.51,1
8879,2023-01-23,28,,14,196.36,0.1,M,1785,,25154.63,0
6471,2023-02-02,34,mobile,49,196.26,0.1,F,607,,17032.29,0
8055,2023-01-01,43,,36,186.82,0.1,F,509,Gold,54284.79,0
1820,2023-01-12,38,mobile,49,30.0,0.1,F,2999,Bronze,29499.4,0
7041,2023-01-18,48,desktop,11,175.82,0.1,M,74,Silver,15270.18,0
1670,2023-02-05,50,desktop,12,57.45,0.1,F,2013,Bronze,48873.68,0
672,2023-01-09,36,desktop,14,81.09,0.1,F,2839,,32632.43,1
6897,2023-01-01,38,desktop,36,180.17,0.1,F,2953,Gold,14444.86,0
406,2023-01-27,41,desktop,16,155.47,0.1,F,3593,,29792.65,0
1673,2023-01-18,33,desktop,13,139.94,0.1,F,3169,Gold,26275.37,1
6376,2023-01-17,43,mobile,37,188.78,0.1,F,1558,Silver,31658.21,0
3099,2023-01-16,36,mobile,13,109.02,0.1,M,3243,Gold,23019.99,0
4095,2023-02-04,31,desktop,13,157.17,0.1,F,1081,Bronze,42339.34,1
8674,2023-01-12,28,mobile,13,185.67,0.1,M,3395,Bronze,12091.46,0
6708,2023-01-01,32,mobile,36,220.02,0.1,F,498,Bronze,18421.46,0
762,2023-02-08,34,mobile,16,128.36,0.1,M,1114,Silver,23730.38,0
3116,2023-02-07,35,,12,136.5,0.1,M,1697,Bronze,29666.64,1
2305,2023-02-06,37,mobile,11,88.81,0.1,M,501,Silver,57992.67,1
8906,2023-02-03,50,mobile,13,188.59,0.1,F,2681,Bronze,13956.28,0
8084,2023-01-22,44,mobile,42,213.49,0.1,M,2167,Platinum,16714.51,0
2958,2023-01-04,33,desktop,13,56.16,0.1,F,3205,Bronze,32849.21,1
159,2023-01-18,44,mobile,13,120.97,0.1,F,251,Bronze,18196.55,0
4023,2023-02-03,47,mobile,36,179.58,0.1,F,958,Gold,41226.24,0
1743,2023-02-11,41,mobile,13,159.12,0.1,M,2273,Bronze,22614.64,0
9461,2023-02-10,28,mobile,36,217.76,0.1,M,3108,Bronze,31671.03,0
7161,2023-01-11,38,mobile,49,167.78,0.1,M,69,Silver,33635.33,1
6999,2023-02-02,26,desktop,41,180.13,0.1,M,3125,Silver,33363.45,1
9529,2023-01-22,19,,40,180.9,0.1,M,3184,Silver,10295.75,0
4620,2023-01-09,40,mobile,46,168.11,0.1,F,2627,Bronze,31517.18,0
6372,2023-02-08,22,desktop,27,153.77,0.1,M,2908,Bronze,22955.47,0
2337,2023-02-05,37,desktop,36,104.27,0.1,M,1030,Bronze,10000.0,0
2392,2023-01-10,43,desktop,40,150.92,0.1,M,1436,,29400.5,1
5764,2023-02-12,30,desktop,36,184.97,0.1,M,1174,Silver,23064.73,0
5472,2023-02-14,33,desktop,12,161.09,0.1,M,3325,Bronze,10000.0,1
9304,2023-01-31,36,,38,163.73,0.1,M,3097,Bronze,10000.0,0
4499,2023-01-19,29,mobile,12,175.93,0.1,F,3283,,16295.45,0
2465,2023-02-02,18,desktop,46,124.06,0.1,M,43,Bronze,10000.0,1
9132,2023-02-03,44,mobile,13,173.05,0.1,F,865,Silver,18992.66,0
5711,2023-01-19,50,mobile,12,174.09,0.1,M,946,,12994.81,0
3935,2023-01-19,25,desktop,41,181.04,0.1,M,1019,Bronze,28431.56,0
1770,2023-01-11,30,desktop,18,125.03,0.1,F,1318,Silver,10708.08,1
2446,2023-01-05,41,desktop,36,138.82,0.1,F,2537,Silver,11962.81,0
9694,2023-01-07,48,,1,187.46,0.1,M,1421,Bronze,25319.58,0
2037,2023-02-05,25,mobile,36,45.96,0.1,M,1504,,12630.9,0
2873,2023-01-09,27,mobile,13,87.9,0.1,M,1772,Silver,15611.9,0
3808,2023-01-17,48,mobile,13,177.61,0.1,F,297,Bronze,16161.71,1
4983,2023-02-06,36,mobile,13,159.67,0.1,M,2326,Bronze,11672.85,0
2360,2023-01-13,42,mobile,12,78.51,0.1,F,2246,Bronze,23004.72,0
8136,2023-02-15,38,mobile,13,159.4,0.1,F,2365,Bronze,16033.22,0
4188,2023-01-31,25,mobile,13,180.52,0.1,M,2635,Bronze,32614.9,0
2405,2023-02-13,47,mobile,31,111.82,0.1,M,555,Silver,18051.81,0
982,2023-02-02,47,,39,170.77,0.1,M,2834,,26594.29,0
9152,2023-01-08,28,desktop,13,194.17,0.1,F,991,Bronze,29901.1,1
90,2023-01-29,45,,49,115.06,0.1,F,2829,Bronze,12803.96,0
6747,2023-01-27,39,mobile,11,176.57,0.1,F,449,,10000.0,1
1104,2023-02-03,39,mobile,41,90.12,0.1,M,1948,Bronze,36488.52,0
9522,2023-01-13,36,,31,188.98,0.1,M,2730,Silver,16649.92,1
7971,2023-01-15,24,mobile,10,169.82,0.1,M,3058,Platinum,18698.99,0
1807,2023-01-04,39,,21,155.49,0.1,M,1052,Silver,50928.71,0
8046,2023-02-05,52,mobile,23,172.69,0.1,M,1593,Bronze,46120.34,0
6920,2023-02-01,24,,12,148.32,0.1,M,239,Bronze,46337.89,1
5262,2023-02-05,35,desktop,49,188.54,0.1,F,1887,Silver,12546.55,1
9029,2023-01-10,45,mobile,13,188.21,0.1,M,731,Silver,19743.23,0
3275,2023-01-10,53,mobile,32,129.2,0.1,F,2645,,14859.21,0
2807,2023-01-14,35,desktop,13,111.52,0.1,M,1076,,15331.42,0
6406,2023-01-04,48,mobile,13,150.24,0.1,F,1271,Bronze,62551.15,0
3572,2023-01-29,45,mobile,13,196.69,0.1,M,1071,,10555.08,0
760,2023-01-07,53,mobile,13,130.05,0.1,F,249,Silver,25939.01,0
2914,2023-02-03,44,mobile,2,126.65,0.1,F,3567,Silver,12573.0,0
5218,2023-02-14,18,mobile,11,188.6,0.1,M,993,Silver,24875.83,1
176,2023-02-15,51,desktop,12,133.83,0.1,F,3101,Platinum,27832.64,1
3289,2023-01-15,48,desktop,36,187.64,0.1,F,2971,,32905.35,0
9827,2023-01-13,18,mobile,26,180.01,0.1,M,3462,Platinum,13285.69,0
7342,2023-02-03,30,desktop,13,199.65,0.1,M,1053,,37605.92,0
3693,2023-01-20,26,mobile,49,222.22,0.1,M,2604,Bronze,38292.16,0
1345,2023-01-23,39,,36,140.77,0.1,F,998,Silver,19837.44,0
428,2023-02-14,33,mobile,6,124.32,0.1,F,1559,Bronze,26289.25,1
7745,2023-01-03,26,mobile,4,225.64,0.1,M,2527,Bronze,28519.49,0
5614,2023-01-13,35,mobile,49,190.23,0.1,M,386,Bronze,67178.81,0
7229,2023-01-15,27,desktop,12,134.71,0.1,M,2377,Silver,20567.13,0
856,2023-01-04,37,desktop,36,152.54,0.1,F,698,,18457.91,1
8159,2023-02-03,27,desktop,4,171.21,0.1,M,603,Gold,10437.44,1
2623,2023-01-24,19,mobile,50,121.25,0.1,M,2392,Silver,22033.67,0
2967,2023-01-02,56,,5,106.69,0.1,F,1543,Bronze,11705.65,0
3567,2023-02-12,35,,36,186.25,0.1,M,344,Bronze,46383.46,0
4233,2023-01-22,39,mobile,13,186.06,0.1,M,1135,,37072.38,0
4929,2023-02-09,42,mobile,49,185.86,0.1,F,1206,Bronze,38931.26,0
8216,2023-01-04,29,desktop,30,161.25,0.1,M,3257,Bronze,17573.14,0
6594,2023-01-15,49,mobile,18,153.76,0.1,M,2327,Bronze,20238.85,0
5923,2023-01-10,32,mobile,13,137.37,0.1,M,2006,Gold,26083.76,1
7431,2023-02-02,40,mobile,36,187.17,0.1,M,649,Bronze,11414.31,0
8404,2023-01-20,31,desktop,36,190.11,0.1,F,2681,Bronze,21289.59,0
7361,2023-01-13,28,desktop,21,195.69,0.1,M,1878,Bronze,35397.04,0
908,2023-02-08,27,mobile,13,127.64,0.1,M,3537,Silver,26095.32,0
8362,2023-02-13,18,desktop,21,160.73,0.1,M,1125,Bronze,18417.36,0
2653,2023-01-05,43,mobile,6,77.65,0.1,F,1966,Silver,37941.72,0
205,2023-01-23,46,mobile,2,164.93,0.1,M,1873,Gold,17290.87,0
5451,2023-01-10,43,mobile,48,173.71,0.1,M,1281,,43661.41,0
3381,2023-02-11,38,mobile,25,146.7,0.1,M,3262,Bronze,22466.83,0
9003,2023-02-09,28,mobile,36,172.49,0.1,M,240,Bronze,25934.37,0
8496,2023-02-03,28,desktop,36,182.05,0.1,M,2142,Bronze,26650.03,0
9472,2023-01-29,45,mobile,49,178.84,0.1,F,880,Silver,30385.46,0
2004,2023-01-08,34,,13,183.24,0.1,M,2761,Platinum,47475.23,0
4931,2023-01-15,23,desktop,13,167.55,0.1,M,2262,Silver,24837.39,0
770,2023-01-04,28,desktop,37,112.1,0.1,M,323,Bronze,11002.08,1
4006,2023-01-02,55,mobile,13,184.79,0.1,F,911,Silver,27870.16,0
750,2023-01-12,37,mobile,21,171.4,0.1,M,911,Bronze,20515.87,0
584,2023-02-01,27,desktop,7,138.24,0.1,F,2551,Bronze,20414.4,1
2164,2023-02-13,29,desktop,37,129.16,0.1,F,3434,Bronze,32087.19,0
210,2023-02-12,36,mobile,47,107.49,0.1,M,274,Bronze,61174.7,0
6264,2023-01-25,46,mobile,33,199.9,0.1,M,1880,Bronze,12255.81,0
245,2023-01-01,46,desktop,36,52.16,0.1,M,2317,Gold,24690.51,0
1696,2023-01-08,51,mobile,36,80.02,0.1,M,2764,,29367.08,0
7456,2023-02-07,29,desktop,21,184.39,0.1,M,1805,Silver,23958.59,1
3033,2023-01-30,24,desktop,6,75.37,0.1,M,1708,,30603.65,0
7720,2023-01-27,23,desktop,31,179.53,0.1,F,2017,Silver,28957.28,0
1579,2023-02-06,51,desktop,32,141.22,0.1,F,2334,Platinum,26681.97,1
6429,2023-01-14,18,mobile,36,179.85,0.1,M,3548,Silver,22575.83,0
9458,2023-02-07,21,mobile,36,201.97,0.1,M,1037,Silver,48487.33,0
7045,2023-01-02,18,desktop,3,179.68,0.1,M,3535,Bronze,24725.79,0
9137,2023-01-22,24,mobile,29,183.62,0.1,F,672,Bronze,27894.85,0
4974,2023-02-02,39,mobile,49,163.58,0.1,M,3338,Silver,38889.01,0
7835,2023-01-08,40,desktop,43,170.9,0.1,M,2316,Platinum,10000.0,1
1101,2023-02-05,38,desktop,13,143.6,0.1,F,750,Bronze,20982.67,0
1270,2023-01-08,38,mobile,33,132.91,0.1,F,3584,Bronze,30938.96,0
2545,2023-02-03,23,,13,112.47,0.1,M,550,Silver,53168.68,0
5204,2023-01-18,28,,12,163.21,0.1,F,2402,,19037.01,1
2873,2023-01-09,27,mobile,13,87.9,0.1,M,1772,Silver,15611.9,0
2466,2023-01-05,50,desktop,32,95.4,0.1,F,1159,Gold,10819.58,0
5997,2023-01-16,30,desktop,12,200.32,0.1,F,2142,Bronze,27680.55,0
7238,2023-01-13,58,desktop,36,177.56,0.1,F,3409,Silver,38237.94,1
9420,2023-02-11,26,mobile,36,172.23,0.1,M,180,Gold,12313.64,0
3035,2023-02-04,32,desktop,12,127.67,0.1,M,2993,,25431.62,1
7906,2023-01-05,40,mobile,36,188.55,0.1,M,2956,Bronze,38967.58,0
2421,2023-01-25,32,desktop,13,112.59,0.1,F,2489,Bronze,21378.55,1
8976,2023-02-11,27,,49,180.69,0.1,F,3066,,18407.35,0
9140,2023-02-03,37,mobile,1,184.58,0.1,M,3110,,19145.59,1
9155,2023-02-08,30,,1,176.5,0.1,M,3548,Bronze,18506.83,1
1837,2023-01-27,22,mobile,30,77.22,0.1,M,1463,Bronze,36028.02,0
5527,2023-02-13,36,,7,138.89,0.1,M,2522,Silver,33637.96,0
2984,2023-01-30,37,mobile,36,187.29,0.1,M,1353,Bronze,10329.85,0
1811,2023-01-06,44,mobile,36,210.37,0.1,F,2955,Gold,18339.34,0
5251,2023-01-23,35,mobile,1,197.9,0.1,M,141,Bronze,15992.05,0
7836,2023-01-25,35,mobile,47,203.66,0.1,M,933,Silver,31234.34,0
3079,2023-01-25,32,mobile,13,52.52,0.1,M,1616,Gold,29091.51,0
9425,2023-02-11,26,desktop,45,181.18,0.1,F,1754,Bronze,14446.04,0
6771,2023-01-08,23,mobile,36,158.03,0.1,M,3037,Silver,15842.43,0
3788,2023-01-28,20,desktop,13,192.75,0.1,M,591,,32781.2,0
1718,2023-01-11,34,mobile,46,77.97,0.1,M,3236,Bronze,26660.87,0
8889,2023-02-11,29,mobile,13,175.55,0.1,M,1272,Bronze,17931.15,0
393,2023-01-28,43,mobile,13,125.15,0.1,F,2869,Bronze,13461.13,0
8622,2023-02-04,41,desktop,16,180.42,0.1,F,2965,Bronze,10000.0,0
3963,2023-01-13,22,desktop,12,190.67,0.1,M,2514,Silver,16512.13,1
8081,2023-01-24,27,mobile,12,180.78,0.1,M,209,Bronze,26729.32,1
2632,2023-01-08,40,desktop,5,101.57,0.1,M,2710,,19561.93,1
9300,2023-01-04,39,mobile,13,155.51,0.1,M,273,Silver,24292.46,0
4182,2023-01-20,21,mobile,16,200.66,0.1,M,1603,Bronze,32074.28,0
4771,2023-02-11,26,mobile,1,191.73,0.1,M,2685,,37198.37,0
2460,2023-01-06,23,mobile,36,124.29,0.1,M,999,,24290.74,0
6390,2023-02-06,49,mobile,16,179.83,0.1,F,2718,Silver,10000.0,0
9563,2023-02-02,35,mobile,28,162.17,0.1,F,3355,Gold,16555.02,0
4643,2023-01-23,28,desktop,20,144.61,0.1,M,1907,Bronze,12753.02,0
7994,2023-01-03,41,desktop,12,155.74,0.1,M,241,Platinum,14486.02,1
4711,2023-02-02,38,,18,201.62,0.1,F,1461,,22434.88,0
8540,2023-01-02,25,mobile,36,174.16,0.1,M,2227,Gold,20100.34,0
7842,2023-01-15,30,mobile,9,193.87,0.1,M,1642,Bronze,28935.83,1
1357,2023-01-19,18,desktop,7,50.65,0.1,M,3048,Gold,19747.37,0
3288,2023-01-24,31,desktop,27,201.73,0.1,F,1108,Silver,19959.41,0
9339,2023-01-25,27,mobile,22,180.38,0.1,M,2484,Silver,17944.96,0
6976,2023-02-07,32,desktop,47,162.67,0.1,M,2298,Gold,17618.68,0
1699,2023-01-13,27,desktop,13,94.67,0.1,M,2165,Bronze,26702.32,0
4677,2023-01-28,41,mobile,3,179.63,0.1,M,823,Bronze,15590.46,0
2425,2023-01-31,30,mobile,12,116.77,0.1,M,826,Gold,54188.84,1
1085,2023-01-21,22,mobile,44,116.19,0.1,M,520,Gold,19139.62,0
7893,2023-01-15,42,mobile,0,205.17,0.1,F,2325,Bronze,10952.93,0
3487,2023-01-05,22,mobile,13,171.51,0.1,M,1402,Silver,17814.83,0
33,2023-01-15,44,mobile,16,93.48,0.1,M,642,Bronze,36073.0,0
8022,2023-01-19,30,mobile,13,196.72,0.1,F,354,Bronze,23916.45,0
51,2023-01-01,18,,27,101.16,0.1,M,3190,Bronze,23905.82,0
8039,2023-01-29,40,mobile,47,159.04,0.1,M,3244,Bronze,18925.54,0
5083,2023-01-17,39,,36,222.08,0.1,F,1467,Silver,94584.31,1
8913,2023-01-04,34,mobile,13,171.68,0.1,F,969,Silver,24775.1,0
8350,2023-01-07,18,mobile,12,148.53,0.1,M,572,,12100.85,0
9006,2023-01-20,35,mobile,49,197.29,0.1,F,1531,Bronze,20314.06,0
852,2023-01-24,29,mobile,36,139.89,0.1,M,2935,Bronze,24714.83,0
954,2023-01-27,39,mobile,13,116.09,0.1,M,2080,Bronze,10000.0,0
5322,2023-01-17,31,desktop,12,180.85,0.1,M,2501,Bronze,20336.21,0
970,2023-01-19,35,mobile,46,121.97,0.1,F,285,,18373.19,1
3283,2023-01-14,25,mobile,13,163.93,0.1,F,3199,,12779.35,0
6957,2023-01-03,51,desktop,36,196.94,0.1,M,344,Bronze,21808.79,0
8095,2023-02-14,39,desktop,13,161.5,0.1,F,2346,,15419.08,1
9759,2023-01-04,27,,12,161.98,0.1,M,489,Bronze,23992.42,1
2682,2023-01-25,18,mobile,49,159.17,0.1,M,1008,Bronze,13394.69,0
4120,2023-01-18,18,mobile,26,207.24,0.1,M,210,Bronze,42235.73,0
3917,2023-01-15,23,mobile,33,127.01,0.1,M,1529,Bronze,35783.9,0
1987,2023-01-01,29,mobile,13,108.6,0.1,M,2777,Silver,14419.57,0
5392,2023-01-29,24,desktop,13,189.16,0.1,F,2848,Bronze,76638.52,0
1334,2023-01-23,24,desktop,13,103.75,0.1,F,1561,Gold,21538.08,0
1848,2023-01-17,34,mobile,31,123.17,0.1,M,503,Silver,30409.95,0
7255,2023-01-08,24,desktop,31,197.32,0.1,M,3121,Bronze,10000.0,0
4457,2023-02-08,42,desktop,36,173.84,0.1,M,2920,Silver,12427.77,1
3103,2023-02-06,23,mobile,13,148.55,0.1,M,379,Platinum,20748.51,0
7556,2023-01-15,38,mobile,10,161.67,0.1,M,767,,78476.39,0
2920,2023-01-27,39,mobile,36,94.64,0.1,F,2449,Silver,48929.95,0
6196,2023-02-02,41,mobile,32,180.94,0.1,M,3263,Bronze,22512.34,1
3100,2023-02-13,25,desktop,7,80.42,0.1,M,2730,Silver,29417.02,1
7100,2023-02-09,26,,24,180.61,0.1,M,2598,Bronze,28336.81,0
5445,2023-02-11,20,mobile,13,152.69,0.1,M,2154,Silver,10000.0,0
7386,2023-01-01,39,desktop,36,196.62,0.1,F,1858,Gold,43761.08,0
6418,2023-02-06,45,desktop,36,204.82,0.1,F,1335,Silver,11817.84,1
2210,2023-01-17,21,mobile,27,123.83,0.1,M,3533,Silver,43444.36,0
3208,2023-02-04,43,mobile,36,103.18,0.1,M,1883,Bronze,29142.68,0
8177,2023-02-09,38,desktop,2,172.04,0.1,M,1889,Gold,14380.8,0
600,2023-01-04,22,desktop,49,80.92,0.1,M,2701,Bronze,26967.63,1
9318,2023-02-01,30,mobile,47,155.47,0.1,M,746,Silver,30353.21,0
7609,2023-01-03,33,mobile,0,171.12,0.1,M,451,Gold,10000.0,0
1128,2023-01-14,35,mobile,30,127.28,0.1,F,2925,Bronze,19516.67,0
5558,2023-02-03,35,mobile,41,151.02,0.1,M,505,,23117.42,0
5057,2023-01-23,29,desktop,36,169.53,0.1,M,609,Bronze,10000.0,1
526,2023-01-09,30,,13,134.93,0.1,F,481,Gold,40903.57,0
5427,2023-01-09,29,mobile,36,171.7,0.1,M,959,,27152.01,0
5675,2023-01-01,33,mobile,20,192.96,0.1,M,3355,Silver,45232.38,0
3747,2023-01-08,53,mobile,13,169.18,0.1,F,3577,Bronze,19078.86,0
2547,2023-01-02,39,mobile,46,129.13,0.1,F,1479,Gold,41532.75,1
4167,2023-01-13,25,desktop,36,169.0,0.1,M,2890,Silver,28786.15,0
5409,2023-01-05,33,desktop,32,189.7,0.1,M,2848,Gold,29168.07,0
7309,2023-01-31,29,mobile,33,215.29,0.1,M,2427,Silver,10000.0,1
2010,2023-01-02,28,mobile,13,138.34,0.1,M,724,,34965.94,0
4423,2023-01-20,54,desktop,36,219.43,0.1,F,2428,Bronze,43917.94,0
8656,2023-01-29,41,mobile,13,197.72,0.1,F,2251,Bronze,26102.11,0
5633,2023-01-12,33,desktop,15,149.43,0.1,F,1147,,33372.23,1
1484,2023-02-13,20,mobile,49,137.75,0.1,M,3424,Silver,21907.52,0
3299,2023-01-07,38,,13,173.17,0.1,M,1850,Gold,41882.02,0
8111,2023-01-09,42,mobile,34,194.08,0.1,M,1748,Gold,50385.86,0
2783,2023-01-19,35,desktop,46,128.75,0.1,F,481,Bronze,16443.42,1
9811,2023-02-06,44,mobile,5,129.78,0.1,M,1206,Silver,24892.13,0
8848,2023-01-20,35,desktop,36,186.36,0.1,F,926,Bronze,11915.96,0
4778,2023-01-27,48,mobile,13,175.45,0.1,M,1892,Gold,22055.35,0
8943,2023-01-20,47,mobile,13,203.75,0.1,F,3176,Bronze,30062.54,0
1180,2023-01-22,29,,12,56.16,0.1,M,1507,Bronze,17257.34,1
4551,2023-02-04,43,desktop,13,180.65,0.1,F,2467,,12011.97,0
3576,2023-01-13,48,mobile,40,192.28,0.1,M,2713,Platinum,23148.63,0
8881,2023-01-30,39,mobile,25,197.87,0.1,M,320,Bronze,29346.11,1
5339,2023-02-07,24,desktop,39,172.27,0.1,M,660,Silver,20913.09,1
2287,2023-01-19,50,mobile,28,128.75,0.1,F,2732,Bronze,31084.64,0
4671,2023-02-06,35,desktop,36,177.97,0.1,F,2884,Gold,15312.23,0
9812,2023-02-09,18,desktop,29,171.81,0.1,M,316,Bronze,30459.14,0
4246,2023-01-31,63,desktop,12,168.8,0.1,F,308,Bronze,12787.11,1
5059,2023-01-09,42,mobile,43,132.47,0.1,F,204,Bronze,57460.13,0
5348,2023-01-26,42,,39,194.37,0.1,F,2727,Silver,26349.15,0
9361,2023-02-12,18,desktop,11,162.21,0.1,M,1036,Silver,10000.0,0
1383,2023-01-09,38,mobile,45,151.57,0.1,F,774,Bronze,21896.02,1
6932,2023-01-06,18,mobile,2,189.67,0.1,M,2640,Silver,23733.44,0
7225,2023-01-18,33,desktop,3,173.72,0.1,M,1871,Bronze,25675.12,0
6798,2023-01-01,31,mobile,12,181.25,0.1,M,3103,Bronze,23313.34,1
3943,2023-01-23,38,mobile,13,152.07,0.1,F,1166,Silver,13751.19,0
333,2023-01-31,36,,5,170.96,0.1,M,1469,,19567.85,0
8507,2023-01-01,38,,27,215.99,0.1,F,680,Gold,58689.99,0
4943,2023-02-12,26,desktop,40,203.62,0.1,M,3464,Bronze,18707.5,0
384,2023-01-24,52,desktop,27,97.68,0.1,M,269,Silver,26591.43,1
6241,2023-02-13,30,desktop,36,145.6,0.1,M,3368,Bronze,13975.54,0
3596,2023-01-09,48,desktop,13,186.63,0.1,F,3119,,38258.53,0
341,2023-01-01,32,mobile,13,102.58,0.1,M,2692,Silver,42640.42,0
6744,2023-01-29,47,mobile,36,193.64,0.1,M,477,Silver,44922.59,0
2538,2023-01-07,26,mobile,17,121.48,0.1,F,692,Bronze,33611.06,0
3980,2023-01-22,40,mobile,12,169.41,0.1,F,110,,40168.91,0
5595,2023-02-13,18,mobile,36,201.87,0.1,M,446,,23779.2,0
2117,2023-02-14,30,desktop,36,112.13,0.1,F,2873,,20778.6,1
985,2023-01-04,27,desktop,49,102.87,0.1,M,3374,Silver,35444.76,0
8526,2023-01-08,51,mobile,18,213.26,0.1,F,3312,Silver,19648.31,0
2068,2023-01-21,51,desktop,12,100.91,0.1,F,2784,Silver,19916.01,0
5622,2023-02-08,34,desktop,0,190.94,0.1,M,2114,Silver,13049.97,0
853,2023-01-05,20,mobile,0,137.03,0.1,M,3579,Gold,23125.96,0
2032,2023-02-02,34,desktop,49,140.37,0.1,M,3306,Bronze,36327.32,1
1855,2023-01-25,44,mobile,49,150.63,0.1,F,962,Silver,12288.17,0
783,2023-01-05,18,mobile,42,121.6,0.1,M,866,Bronze,43377.88,0
8406,2023-01-14,27,mobile,35,188.1,0.1,M,2653,Gold,15274.49,0
8912,2023-02-15,35,desktop,15,159.71,0.1,M,2058,Platinum,26089.15,1
582,2023-02-11,43,desktop,35,131.81,0.1,F,3509,Bronze,44384.17,0
1081,2023-01-11,33,mobile,13,65.85,0.1,F,1781,Silver,27369.49,0
5971,2023-01-09,40,mobile,12,226.35,0.1,M,2089,Gold,20786.63,0
4864,2023-02-09,37,desktop,12,191.39,0.1,M,3498,Silver,60827.73,1
4667,2023-01-18,51,desktop,13,199.03,0.1,F,1971,Platinum,16478.71,0
2942,2023-01-10,49,mobile,39,131.61,0.1,F,2424,Gold,23137.67,0
2931,2023-02-02,49,mobile,20,149.66,0.1,F,2963,Silver,10000.0,0
9832,2023-01-18,39,desktop,49,170.18,0.1,M,3545,Bronze,29097.47,1
3508,2023-02-09,35,desktop,12,127.85,0.1,F,2528,Bronze,21347.55,1
6242,2023-01-22,40,desktop,27,183.76,0.1,F,2611,Silver,38426.12,0
1971,2023-02-01,41,mobile,49,96.1,0.1,F,1382,Silver,22869.41,0
4208,2023-02-05,38,desktop,15,182.74,0.1,F,3225,Bronze,38270.23,0
6692,2023-02-03,59,mobile,37,180.32,0.1,F,1242,Gold,22303.15,0
2916,2023-02-01,54,mobile,2,102.31,0.1,M,213,,27156.81,0
193,2023-02-13,28,mobile,12,100.03,0.1,M,428,Bronze,23765.44,1
616,2023-01-19,28,,13,154.5,0.1,M,1589,Bronze,21378.57,1
8369,2023-01-20,45,mobile,49,200.22,0.1,F,2918,Bronze,25178.41,0
